id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
castillos-castillo-de-santa-cruz-41.9046--8.8727,Castillo De Santa Cruz,41.904601,-8.872715,A Guarda,Pontevedra,Entorno Rural,-8.872715,41.904601,España,castillos,España,a-guarda-pontevedra-espana,pontevedra
castillos-pazo-de-san-pedro-de-bembibre-42.724--7.7591,Pazo De San Pedro De Bembibre,42.724045,-7.759135,Taboada,Lugo,San Pedro,-7.759135,42.724045,España,castillos,España,taboada-lugo-espana,lugo
castillos-monte-alba-42.1726--8.736,Monte Alba,42.172644,-8.736004,Vigo,Pontevedra,As Barrocas,-8.736004,42.172644,España,castillos,España,vigo-pontevedra-espana,pontevedra
castillos-pazo-da-laxe-42.79--7.8348,Pazo Da Laxe,42.789956,-7.834819,Monterroso,Lugo,As Castedas,-7.834819,42.789956,España,castillos,España,monterroso-lugo-espana,lugo
castillos-castelo-de-soutomaior-42.3297--8.5682,Castelo De Soutomaior,42.329681,-8.568151,O Rial,Pontevedra,Lourido,-8.568151,42.329681,España,castillos,España,o-rial-pontevedra-espana,pontevedra
castillos-castelo-de-sobroso-42.2061--8.4639,Castelo De Sobroso,42.206086,-8.463884,Mondariz,Pontevedra,A Pena,-8.463884,42.206086,España,castillos,España,mondariz-pontevedra-espana,pontevedra
castillos-castillo-de-moeche-43.5501--7.9928,Castillo De Moeche,43.550053,-7.992811,Moeche,A Coruña,Rañal,-7.992811,43.550053,España,castillos,España,moeche-a-coruna-espana,a-coruna
castillos-castelo-do-castro-42.2319--8.7264,Castelo Do Castro,42.231855,-8.726353,Vigo,Pontevedra,O Berbés,-8.726353,42.231855,España,castillos,España,vigo-pontevedra-espana,pontevedra
castillos-o-picarana-42.1897--8.4784,O Picaraña,42.189658,-8.478415,Ponteareas,Pontevedra,O Correlo,-8.478415,42.189658,España,castillos,España,ponteareas-pontevedra-espana,pontevedra
castillos-torre-de-los-andrade-43.298--7.6823,Torre De Los Andrade,43.297989,-7.682314,Vilalba,Lugo,As Caivancas De Riba,-7.682314,43.297989,España,castillos,España,vilalba-lugo-espana,lugo
castillos-torre-de-san-sadurnino-42.5075--8.8216,Torre De San Sadurniño,42.507475,-8.821627,Cambados,Pontevedra,A Alameda Vella,-8.821627,42.507475,España,castillos,España,cambados-pontevedra-espana,pontevedra
castillos-castillo-de-san-paio-de-narla-43.0071--7.8207,Castillo De San Paio De Narla,43.007111,-7.820667,Friol,Lugo,Macedo,-7.820667,43.007111,España,castillos,España,friol-lugo-espana,lugo
castillos-fortaleza-del-montesagro-42.807--8.4465,Fortaleza Del Montesagro,42.807024,-8.446491,Boqueixón,A Coruña,Entorno Rural,-8.446491,42.807024,España,castillos,España,boqueixon-a-coruna-espana,a-coruna
castillos-pazo-de-la-peregrina-42.8629--8.652,Pazo De La Peregrina,42.862888,-8.652012,Ames,A Coruña,O Porto,-8.652012,42.862888,España,castillos,España,ames-a-coruna-espana,a-coruna
castillos-pazo-de-oca-42.7464--8.3947,Pazo De Oca,42.746382,-8.394672,A Estrada,Pontevedra,Mato,-8.394672,42.746382,España,castillos,España,a-estrada-pontevedra-espana,pontevedra
castillos-castillo-de-santa-cruz-43.3486--8.3501,Castillo De Santa Cruz,43.348557,-8.350081,O Porto De Santa Cruz,A Coruña,Coruxo De Abaixo,-8.350081,43.348557,España,castillos,España,o-porto-de-santa-cruz-a-coruna-espana,a-coruna
castillos-castelo-da-lua-42.663--8.815,Castelo Da Lúa,42.662979,-8.814968,Rianxo,A Coruña,O Bosque,-8.814968,42.662979,España,castillos,España,rianxo-a-coruna-espana,a-coruna
castillos-castillo-de-canderrei-42.0003--7.5891,Castillo De Canderrei,42.000325,-7.589064,Trasmiras,Ourense,O Castelo,-7.589064,42.000325,España,castillos,España,trasmiras-ourense-espana,ourense
castillos-torre-de-puga-42.3231--8.0085,Torre De Puga,42.323124,-8.00846,Toén,Ourense,A Estrada,-8.00846,42.323124,España,castillos,España,toen-ourense-espana,ourense
